,기준_년_코드,기준_분기_코드,서비스_업종_코드_명,상권_코드_명,분기당_매출_금액,점포수,시군구_명,매출/점포수
4070,2019,1,여관,이태원 관광특구,447988416.0,9,용산구,186140591.0
4071,2019,1,문구,이태원 관광특구,12506429.0,2,용산구,42155329.0
4072,2019,1,전자상거래업,이태원 관광특구,905045134.0,22,용산구,123485199.34920634
4073,2019,1,제과점,이태원 관광특구,1400329302.0,22,용산구,271124151.66450214
4074,2019,1,섬유제품,이태원 관광특구,11367406.0,7,용산구,13552923.428571427
4075,2019,1,화초,이태원 관광특구,135506913.0,15,용산구,42181436.47692308
4076,2019,1,반찬가게,이태원 관광특구,201261398.0,14,용산구,79661696.64285713
4077,2019,1,신발,이태원 관광특구,804336037.0,48,용산구,160976944.9581202
4078,2019,1,피부관리실,이태원 관광특구,24314089.0,12,용산구,12579303.65909091
4079,2019,1,커피-음료,이태원 관광특구,4861904850.0,84,용산구,273095098.3545821
4080,2019,1,일반의원,이태원 관광특구,421950749.0,5,용산구,375840958.6
4081,2019,1,안경,이태원 관광특구,338104638.0,9,용산구,183061925.95555556
4082,2019,1,일반의류,이태원 관광특구,13581747891.0,394,용산구,166154951.85718802
4083,2019,1,의약품,이태원 관광특구,340760988.0,4,용산구,342587663.25
4084,2019,1,네일숍,이태원 관광특구,103188329.0,6,용산구,63423497.266666666
4085,2019,1,가구,이태원 관광특구,83818931.0,37,용산구,9046854.27027027
4086,2019,1,자동차수리,이태원 관광특구,11798007.0,5,용산구,11150590.866666667
4087,2019,1,당구장,이태원 관광특구,15512456.0,5,용산구,11802643.35
4088,2019,1,세탁소,이태원 관광특구,101591471.0,4,용산구,104376430.25
4089,2019,1,한식음식점,이태원 관광특구,12683249362.0,116,용산구,444235747.0089256
4090,2019,1,일식음식점,이태원 관광특구,1486075524.0,22,용산구,413574937.54253715
4091,2019,1,편의점,이태원 관광특구,6438935853.0,24,용산구,1175879154.9616668
4092,2019,1,가방,이태원 관광특구,1032502556.0,89,용산구,59335298.31960049
4093,2019,1,화장품,이태원 관광특구,6762855886.0,51,용산구,405308686.83412695
4094,2019,1,한의원,이태원 관광특구,169443899.0,3,용산구,217362657.66666666
4095,2019,1,치과의원,이태원 관광특구,553392401.0,7,용산구,313862057.28571427
4096,2019,1,치킨전문점,이태원 관광특구,80101944.0,4,용산구,130673324.25
4097,2019,1,자동차미용,이태원 관광특구,19173444.0,1,용산구,74214205.0
4098,2019,1,노래방,이태원 관광특구,175283232.0,3,용산구,185174934.30952382
4099,2019,1,호프-간이주점,이태원 관광특구,8029110117.0,99,용산구,443578140.67759156
4100,2019,1,미용실,이태원 관광특구,607552793.0,21,용산구,113618254.90476191
4101,2019,1,조명용품,이태원 관광특구,27432755.0,1,용산구,92667715.5
4102,2019,1,가전제품수리,이태원 관광특구,3970490.0,2,용산구,26103286.5
4103,2019,1,양식음식점,이태원 관광특구,20131379312.0,202,용산구,434768783.5988769
4104,2019,1,골프연습장,이태원 관광특구,41893442.0,1,용산구,166847922.0
4105,2019,1,운동/경기용품,이태원 관광특구,2223566566.0,24,용산구,442327884.6902174
4106,2019,1,예술학원,이태원 관광특구,285389033.0,2,용산구,251914313.17559522
4422,2018,4,스포츠 강습,이태원 관광특구,47631758.0,3,용산구,15877252.666666666
4423,2018,4,사진관,이태원 관광특구,33978578.0,10,용산구,3397857.8
4427,2018,4,예술품,이태원 관광특구,50842662.0,20,용산구,2542133.1
4440,2018,4,일반교습학원,이태원 관광특구,124467590.0,1,용산구,124467590.0
4447,2018,4,볼링장,이태원 관광특구,213665632.0,3,용산구,71221877.33333333
4449,2018,4,세무사사무소,이태원 관광특구,11359477.0,3,용산구,3786492.3333333335
4450,2018,4,부동산중개업,이태원 관광특구,78000000.0,44,용산구,1772727.2727272727
4452,2018,4,통신기기수리,이태원 관광특구,11335206.0,2,용산구,5667603.0
4716,2019,1,수산물판매,길동복조리시장,535956395.0,4,강동구,564922218.1666667
4717,2019,1,인테리어,길동복조리시장,16621281.0,4,강동구,37057689.75
4718,2019,1,화초,길동복조리시장,72724086.0,3,강동구,99263441.66666666
4719,2019,1,미곡판매,길동복조리시장,123852457.0,2,강동구,283306864.5
4720,2019,1,일반의류,길동복조리시장,484112589.0,26,강동구,93108208.14102563
4721,2019,1,애완동물,길동복조리시장,28743791.0,2,강동구,50358973.0
4722,2019,1,세탁소,길동복조리시장,29311004.0,3,강동구,42677394.0
4723,2019,1,커피-음료,길동복조리시장,28857048.0,3,강동구,39072186.83333333
4724,2019,1,노래방,길동복조리시장,10361986.0,3,강동구,20877880.0
4725,2019,1,자동차수리,길동복조리시장,77665201.0,2,강동구,217731612.5
4726,2019,1,미용실,길동복조리시장,83382403.0,10,강동구,35864543.01111111
4727,2019,1,한의원,길동복조리시장,747508369.0,8,강동구,363341342.25
4728,2019,1,스포츠 강습,길동복조리시장,90795231.0,3,강동구,99372354.66666667
4729,2019,1,분식전문점,길동복조리시장,66733451.0,12,강동구,19402046.03846154
4730,2019,1,섬유제품,길동복조리시장,129324966.0,6,강동구,118658914.96666667
4731,2019,1,한식음식점,길동복조리시장,1679956329.0,26,강동구,270294374.484969
4732,2019,1,호프-간이주점,길동복조리시장,27120380.0,2,강동구,55309436.833333336
4733,2019,1,화장품,길동복조리시장,987495232.0,7,강동구,405308686.83412695
4734,2019,1,제과점,길동복조리시장,39935991.0,1,강동구,90898992.5
4735,2019,1,육류판매,길동복조리시장,2550751632.0,16,강동구,654120905.8125
4736,2019,1,의약품,길동복조리시장,488100711.0,7,강동구,287520084.85714287
4737,2019,1,반찬가게,길동복조리시장,278719978.0,11,강동구,121963535.7090909
4738,2019,1,시계및귀금속,길동복조리시장,138336868.0,7,강동구,80886180.85714287
4739,2019,1,중식음식점,길동복조리시장,6513137.0,1,강동구,7347032.0
4740,2019,1,외국어학원,길동복조리시장,30862420.0,6,강동구,46058058.66666667
4741,2019,1,치과의원,길동복조리시장,37466439.0,1,강동구,198172019.0
4742,2019,1,일반교습학원,길동복조리시장,17782691.0,5,강동구,48109575.95
4743,2019,1,슈퍼마켓,길동복조리시장,356520516.0,11,강동구,91914008.90909092
4744,2019,1,피부관리실,길동복조리시장,19021277.0,5,강동구,17408614.53333333
4745,2019,1,신발,길동복조리시장,116959561.0,3,강동구,174434950.00000003
4746,2019,1,치킨전문점,길동복조리시장,64918998.0,6,강동구,50660880.371428564
4747,2019,1,가전제품수리,길동복조리시장,113415.0,3,강동구,9674861.0
4748,2019,1,예술학원,길동복조리시장,61325909.0,5,강동구,68443229.80000001
4749,2019,1,고시원,길동복조리시장,29113040.0,6,강동구,45798574.666666664
4750,2019,1,청과상,길동복조리시장,634845417.0,9,강동구,298352721.5555555
4751,2019,1,일반의원,길동복조리시장,590886127.0,5,강동구,483975639.0
4752,2019,1,패스트푸드점,길동복조리시장,101755549.0,2,강동구,224330742.0
4985,2018,4,일식음식점,길동복조리시장,57314118.0,4,강동구,14328529.5
4999,2018,4,사진관,길동복조리시장,1567273.0,2,강동구,783636.5
5000,2018,4,핸드폰,길동복조리시장,6536677.0,6,강동구,1089446.1666666667
5277,2019,1,한식음식점,둔촌역전통시장,3774792600.0,47,강동구,275752489.38962764
5278,2019,1,중식음식점,둔촌역전통시장,7696329.0,2,강동구,14657889.0
5279,2019,1,의약품,둔촌역전통시장,941733130.0,8,강동구,469326775.125
5280,2019,1,청과상,둔촌역전통시장,728725257.0,5,강동구,500221186.6
5281,2019,1,반찬가게,둔촌역전통시장,125198143.0,3,강동구,170685889.3333333
5282,2019,1,스포츠클럽,둔촌역전통시장,7920000.0,3,강동구,130847540.33333333
5283,2019,1,육류판매,둔촌역전통시장,972056277.0,4,강동구,1037546950.5
5284,2019,1,한의원,둔촌역전통시장,390249900.0,10,강동구,209803953.84444445
5285,2019,1,일식음식점,둔촌역전통시장,16154549.0,1,강동구,66174861.0
5286,2019,1,피부관리실,둔촌역전통시장,9199058.0,5,강동구,12921711.1
5287,2019,1,스포츠 강습,둔촌역전통시장,1029160.0,5,강동구,12818774.0
5288,2019,1,당구장,둔촌역전통시장,53733633.0,5,강동구,47353569.8
5289,2019,1,섬유제품,둔촌역전통시장,41227694.0,4,강동구,49593726.0
5290,2019,1,외국어학원,둔촌역전통시장,12735067.0,3,강동구,92718274.73333333
5291,2019,1,화장품,둔촌역전통시장,651682100.0,8,강동구,339198313.45
5292,2019,1,편의점,둔촌역전통시장,389555999.0,4,강동구,415600809.0
5293,2019,1,안경,둔촌역전통시장,311480673.0,2,강동구,474391470.5
5294,2019,1,호프-간이주점,둔촌역전통시장,631585289.0,11,강동구,271823528.04545456
5295,2019,1,철물점,둔촌역전통시장,15782608.0,1,강동구,63894309.0
5296,2019,1,커피-음료,둔촌역전통시장,73536669.0,6,강동구,74033050.63333334
5297,2019,1,일반의원,둔촌역전통시장,1806147689.0,14,강동구,537304787.8791208
5298,2019,1,제과점,둔촌역전통시장,79313235.0,3,강동구,169966805.0
5299,2019,1,치과의원,둔촌역전통시장,580919801.0,6,강동구,437794053.5
5300,2019,1,일반교습학원,둔촌역전통시장,646731345.0,10,강동구,276795636.9777778
5301,2019,1,분식전문점,둔촌역전통시장,227985905.0,5,강동구,210672730.55
5302,2019,1,일반의류,둔촌역전통시장,1516605394.0,29,강동구,264611597.84605914
5303,2019,1,문구,둔촌역전통시장,62804237.0,3,강동구,74897308.66666667
5304,2019,1,노래방,둔촌역전통시장,76295746.0,5,강동구,55022221.0
5305,2019,1,시계및귀금속,둔촌역전통시장,11086472.0,1,강동구,100835287.0
5306,2019,1,미용실,둔촌역전통시장,41202272.0,8,강동구,22194787.25
5307,2019,1,미곡판매,둔촌역전통시장,50604150.0,2,강동구,176929849.0
5308,2019,1,슈퍼마켓,둔촌역전통시장,2351855755.0,3,강동구,1244697103.6855392
5309,2019,1,치킨전문점,둔촌역전통시장,85538676.0,2,강동구,179417580.5
5310,2019,1,예술학원,둔촌역전통시장,51392142.0,5,강동구,28448478.650000002
5311,2019,1,신발,둔촌역전통시장,15783256.0,5,강동구,17009993.8
5312,2019,1,화초,둔촌역전통시장,60207842.0,3,강동구,92406409.33333333
5313,2019,1,수산물판매,둔촌역전통시장,627591830.0,5,강동구,574778589.0
5352,2019,3,PC방,둔촌역전통시장,157761766.0,5,강동구,63114836.599999994
5554,2018,4,부동산중개업,둔촌역전통시장,100942920.0,7,강동구,14420417.142857144
5558,2018,4,패스트푸드점,둔촌역전통시장,190383099.0,1,강동구,190383099.0
5565,2018,4,핸드폰,둔촌역전통시장,87774858.0,3,강동구,29258286.0
5590,2018,4,네일숍,둔촌역전통시장,13442284.0,1,강동구,13442284.0
5775,2019,1,호프-간이주점,성내골목시장,25431222.0,1,강동구,121683120.0
5776,2019,1,섬유제품,성내골목시장,13605275.0,2,강동구,36186859.0
5777,2019,1,편의점,성내골목시장,140499928.0,1,강동구,580512176.0
5778,2019,1,일반의원,성내골목시장,173682202.0,1,강동구,924443840.0
5779,2019,1,일반의류,성내골목시장,18508572.0,7,강동구,18326438.14285714
5780,2019,1,미용실,성내골목시장,20766341.0,5,강동구,15500236.600000001
5781,2019,1,한식음식점,성내골목시장,444540543.0,14,강동구,123272879.87087913
5782,2019,1,조명용품,성내골목시장,6782091.0,2,강동구,16446248.0
5783,2019,1,한의원,성내골목시장,82340262.0,2,강동구,149373199.0
5784,2019,1,의약품,성내골목시장,55245736.0,1,강동구,258193527.0
5785,2019,1,애완동물,성내골목시장,1442486.0,3,강동구,1061075.0
5786,2019,1,슈퍼마켓,성내골목시장,72233018.0,1,강동구,298398962.0
5787,2019,1,스포츠 강습,성내골목시장,13910828.0,1,강동구,50218489.0
5788,2019,1,세탁소,성내골목시장,721059.0,3,강동구,1673572.0
5789,2019,1,분식전문점,성내골목시장,71422177.0,7,강동구,46602249.0
5790,2019,1,인테리어,성내골목시장,3000000.0,5,강동구,2000000.0
5791,2019,1,수산물판매,성내골목시장,93043234.0,1,강동구,456685763.0
5792,2019,1,육류판매,성내골목시장,1009752682.0,7,강동구,604959643.2857143
5793,2019,1,청과상,성내골목시장,850599218.0,8,강동구,558997683.875
5794,2019,1,일반교습학원,성내골목시장,110900302.0,1,강동구,443354644.0
5795,2019,1,미곡판매,성내골목시장,9814934.0,3,강동구,6069801.0
5796,2019,1,피부관리실,성내골목시장,4143884.0,1,강동구,16219368.0
5797,2019,1,제과점,성내골목시장,43921002.0,3,강동구,63356109.33333333
5798,2019,1,화장품,성내골목시장,10283013.0,3,강동구,15839426.666666668
5799,2019,1,노래방,성내골목시장,7567366.0,2,강동구,22046252.5
5800,2019,1,시계및귀금속,성내골목시장,22336088.0,2,강동구,26479480.166666668
5801,2019,1,신발,성내골목시장,750000.0,1,강동구,25089686.0
5802,2019,1,반찬가게,성내골목시장,45140949.0,5,강동구,31466501.55
5803,2019,1,치킨전문점,성내골목시장,101264559.0,3,강동구,134197564.33333334
5809,2019,2,당구장,성내골목시장,374765.0,1,강동구,5740161.0
5988,2018,4,독서실,성내골목시장,1543613.0,1,강동구,1543613.0
6003,2018,4,화초,성내골목시장,10070471.0,2,강동구,5035235.5
6088,2019,1,청과상,천호시장,1172330069.0,7,강동구,720263060.4285715
6089,2019,1,가전제품,천호시장,1494235.0,1,강동구,3000817.0
6090,2019,1,반찬가게,천호시장,1285042846.0,8,강동구,392919772.509375
6091,2019,1,제과점,천호시장,31144830.0,1,강동구,135262532.0
6092,2019,1,노래방,천호시장,36460670.0,3,강동구,56249697.666666664
6093,2019,1,의약품,천호시장,248799034.0,3,강동구,403035988.6666666
6094,2019,1,육류판매,천호시장,356251941.0,8,강동구,187343203.21428573
6095,2019,1,커피-음료,천호시장,9620350.0,3,강동구,11847437.333333334
6096,2019,1,네일숍,천호시장,1303842.0,1,강동구,10328289.0
6097,2019,1,분식전문점,천호시장,24000000.0,2,강동구,164884516.0
6098,2019,1,피부관리실,천호시장,3833554.0,1,강동구,39486685.0
6099,2019,1,미용실,천호시장,60924568.0,2,강동구,85303475.5
